,url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
860,https://www.imdb.com/title/tt0070592/,Massacre in Rome,1973,"['Drama', 'History', 'War']",,,,,6.5,"1,062"
861,https://www.imdb.com/title/tt0070869/,It Happened at Nightmare Inn,1973,['Horror'],,,,,5.8,725
862,https://www.imdb.com/title/tt0124897/,Teenage Innocence,1973,['Drama'],,,,,6.1,104
863,https://www.imdb.com/title/tt0070900/,Secrets of Sweet Sixteen,1973,['Comedy'],,,,,4.1,190
864,https://www.imdb.com/title/tt0069951/,The Deadly Trackers,1973,"['Drama', 'Western']",,"$1,000,000",,,5.7,684
865,https://www.imdb.com/title/tt0068358/,Charley-One-Eye,1973,['Western'],,,,,6.1,190
866,https://www.imdb.com/title/tt0070738/,Storia di una monaca di clausura,1973,['Drama'],,,,,5.6,255
867,https://www.imdb.com/title/tt0071626/,The Bride,1973,"['Horror', 'Thriller']",,,,,5.4,255
868,https://www.imdb.com/title/tt0070783/,Terror in the Wax Museum,1973,"['Horror', 'Mystery']",,"$500,000",,,5.1,491
869,https://www.imdb.com/title/tt0070748/,"Summer Wishes, Winter Dreams",1973,['Drama'],,,,,6.4,609
870,https://www.imdb.com/title/tt0070739/,Story of a Love Story,1973,['Drama'],,"$2,500,000",,,5.6,100
871,https://www.imdb.com/title/tt0070438/,The Neptune Factor,1973,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",,"CAD2,500,000",,,4.5,854
872,https://www.imdb.com/title/tt0069671/,Pride,1973,"['Drama', 'Musical']",,,,,7.9,"2,504"
873,https://www.imdb.com/title/tt0070448/,Poruno no joô: Nippon sex ryokô,1973,"['Action', 'Drama']",,,,,4.8,247
874,https://www.imdb.com/title/tt0069165/,La rebelión de las muertas,1973,['Horror'],,,,,4.8,674
875,https://www.imdb.com/title/tt0070109/,Giordano Bruno,1973,"['Biography', 'Drama', 'History']",,,,,7.2,717
876,https://www.imdb.com/title/tt0070752/,Superchick,1973,"['Action', 'Comedy']",,,,,3.5,431
877,https://www.imdb.com/title/tt0073744/,Stateline Motel,1973,"['Crime', 'Drama']",,,,,5.4,227
878,https://www.imdb.com/title/tt0070459/,Not Now Darling,1973,['Comedy'],,,,,5.7,181
879,https://www.imdb.com/title/tt0069734/,The Killer Is One of 13,1973,"['Mystery', 'Thriller']",,,,,5.0,148
880,https://www.imdb.com/title/tt0069823/,A Brief Vacation,1973,"['Drama', 'Romance']",,,,,7.4,765
881,https://www.imdb.com/title/tt0070253/,Jugnu,1973,"['Action', 'Drama', 'Thriller']",,,,,6.5,170
882,https://www.imdb.com/title/tt0122888/,The All-American Girl,1973,['Drama'],,,,,5.3,103
883,https://www.imdb.com/title/tt0070714/,Some Call It Loving,1973,['Drama'],,"$400,000",,,5.3,338
884,https://www.imdb.com/title/tt0069732/,Arnold,1973,"['Comedy', 'Horror', 'Mystery', 'Thriller']","$23,616",,,,5.8,366
885,https://www.imdb.com/title/tt0069736/,Ash Wednesday,1973,"['Drama', 'Mystery']",,,,,5.3,542
886,https://www.imdb.com/title/tt0069737/,Distant Thunder,1973,['Drama'],,,,,8.1,"1,186"
887,https://www.imdb.com/title/tt0068504/,The Mansion of Madness,1973,['Horror'],,,,,5.2,853
888,https://www.imdb.com/title/tt0143428/,Lone Wolf and Cub: Baby Cart in the Land of Demons,1973,"['Action', 'Crime', 'Drama', 'Thriller']",,,,,7.6,"3,459"
889,https://www.imdb.com/title/tt0070655/,The House That Vanished,1973,['Horror'],,,,,5.1,410
890,https://www.imdb.com/title/tt0070669/,How Funny Can Sex Be?,1973,['Comedy'],,,,,6.1,442
891,https://www.imdb.com/title/tt0140489/,When Love Is Lust,1973,['Drama'],,,,,5.4,56
892,https://www.imdb.com/title/tt0070809/,A River Called Titas,1973,"['Drama', 'Family']",,,,,7.5,909
893,https://www.imdb.com/title/tt0226875/,Female Prisoner Scorpion: Beast Stable,1973,"['Crime', 'Drama', 'Thriller']",,,,,7.0,"1,339"
894,https://www.imdb.com/title/tt0324618/,La yegua colorada,1973,"['Comedy', 'Drama', 'Western']",,,,,6.6,12
895,https://www.imdb.com/title/tt0158587/,Dhund,1973,"['Drama', 'Mystery', 'Thriller']",,,,,7.2,472
896,https://www.imdb.com/title/tt0072277/,This Is a Hijack,1973,"['Crime', 'Thriller', 'Drama']",,,,,5.5,83
897,https://www.imdb.com/title/tt0068954/,Shanghai Joe,1973,"['Action', 'Drama', 'Western']",,,,,5.8,808
898,https://www.imdb.com/title/tt0070743/,The Student Teachers,1973,"['Comedy', 'Thriller']","$119,150",,,,5.0,196
899,https://www.imdb.com/title/tt0069974/,Digby: The Biggest Dog in the World,1973,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",,,,,5.4,634
900,https://www.imdb.com/title/tt0071562/,The Godfather: Part II,1974,"['Crime', 'Drama']","$47,834,595","$13,000,000","$48,035,783",,9.0,"1,089,134"
901,https://www.imdb.com/title/tt0071230/,Blazing Saddles,1974,"['Comedy', 'Western']","$119,601,481","$2,600,000","$119,601,481",,7.7,"122,464"
902,https://www.imdb.com/title/tt0071315/,Chinatown,1974,"['Drama', 'Mystery', 'Thriller']","$29,200,000","$6,000,000","$29,225,935",,8.2,"284,136"
903,https://www.imdb.com/title/tt0072431/,Young Frankenstein,1974,['Comedy'],"$86,273,333","$2,800,000","$86,273,333",,8.0,"139,525"
904,https://www.imdb.com/title/tt0070948/,Zardoz,1974,"['Adventure', 'Fantasy', 'Sci-Fi']",,"$1,570,000","$6,320",,5.9,"18,711"
905,https://www.imdb.com/title/tt0072271/,The Texas Chain Saw Massacre,1974,['Horror'],"$30,859,000","$300,000","$30,859,000",,7.5,"131,045"
906,https://www.imdb.com/title/tt0072308/,The Towering Inferno,1974,"['Action', 'Drama', 'Thriller']","$116,000,000","$14,000,000","$116,000,000",,7.0,"37,979"
907,https://www.imdb.com/title/tt0071360/,The Conversation,1974,"['Drama', 'Mystery', 'Thriller']","$4,420,000","$1,600,000","$4,432,180",,7.8,"94,615"
908,https://www.imdb.com/title/tt0071877/,Murder on the Orient Express,1974,"['Crime', 'Drama', 'Mystery']","$27,634,716","GBP1,500,000","$27,655,657",,7.3,"53,536"
909,https://www.imdb.com/title/tt0071675/,It's Alive,1974,['Horror'],,"$500,000",,,5.8,"6,674"
910,https://www.imdb.com/title/tt0071577/,The Great Gatsby,1974,"['Drama', 'Romance']","$20,563,273","$6,500,000","$20,563,273",,6.4,"22,962"
911,https://www.imdb.com/title/tt0071402/,Death Wish,1974,"['Action', 'Crime', 'Drama', 'Thriller']","$22,000,000","$3,000,000","$22,000,000",,7.0,"34,419"
912,https://www.imdb.com/title/tt0072251/,The Taking of Pelham One Two Three,1974,"['Action', 'Crime', 'Thriller']",,"$5,000,000",,,7.7,"25,475"
913,https://www.imdb.com/title/tt0071464/,Emmanuelle,1974,['Drama'],,"$500,000",,,5.3,"9,002"
914,https://www.imdb.com/title/tt0071807/,The Man with the Golden Gun,1974,"['Action', 'Adventure', 'Thriller']","$20,972,000","$7,000,000","$20,972,000",,6.8,"92,588"
915,https://www.imdb.com/title/tt0071994/,Phantom of the Paradise,1974,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Music', 'Romance', 'Thriller']",,"$1,300,000",,,7.4,"16,056"
916,https://www.imdb.com/title/tt0071970/,The Parallax View,1974,"['Drama', 'Thriller']",,,"$2,942",,7.1,"14,599"
917,https://www.imdb.com/title/tt0071200/,The Beast Must Die,1974,"['Horror', 'Mystery']",,,,,5.8,"2,652"
918,https://www.imdb.com/title/tt0071771/,The Longest Yard,1974,"['Comedy', 'Crime', 'Drama', 'Sport']","$43,008,075","$2,900,000","$43,008,075",,7.1,"16,473"
919,https://www.imdb.com/title/tt0072417/,A Woman Under the Influence,1974,"['Drama', 'Romance']","$13,336,830",,,,8.2,"20,259"
920,https://www.imdb.com/title/tt0070531/,Phase IV,1974,"['Horror', 'Sci-Fi', 'Thriller']",,,,,6.5,"7,162"
921,https://www.imdb.com/title/tt0071222/,Black Christmas,1974,"['Horror', 'Mystery', 'Thriller']",,"$620,000",,,7.2,"31,202"
922,https://www.imdb.com/title/tt0071910/,The Night Porter,1974,['Drama'],,,,,6.7,"11,069"
923,https://www.imdb.com/title/tt0071115/,Alice Doesn't Live Here Anymore,1974,"['Drama', 'Romance']","$18,600,000","$1,800,000","$18,600,000",,7.3,"20,662"
924,https://www.imdb.com/title/tt0072226/,The Sugarland Express,1974,"['Crime', 'Drama']","$7,500,000","$3,000,000","$7,504,841",,6.8,"14,901"
925,https://www.imdb.com/title/tt0068595/,Flesh Gordon,1974,"['Comedy', 'Sci-Fi']",,"$700,000",,,4.7,"3,803"
926,https://www.imdb.com/title/tt0069945/,Dark Star,1974,"['Comedy', 'Sci-Fi']",,"$60,000",,,6.3,"21,593"
927,https://www.imdb.com/title/tt0072288/,Thunderbolt and Lightfoot,1974,"['Comedy', 'Crime', 'Drama']","$21,700,000","$2,200,000","$21,700,000",,7.1,"21,645"
928,https://www.imdb.com/title/tt0071517/,Foxy Brown,1974,"['Action', 'Crime', 'Thriller']",,"$500,000",,,6.5,"8,820"
929,https://www.imdb.com/title/tt0071519/,Frankenstein and the Monster from Hell,1974,"['Horror', 'Sci-Fi']",,"GBP137,200",,,6.4,"3,106"
930,https://www.imdb.com/title/tt0071866/,Mr. Majestyk,1974,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",,,,,6.8,"7,305"
931,https://www.imdb.com/title/tt0072235/,Sweet Movie,1974,"['Comedy', 'Drama', 'Mystery']",,"CAD700,000",,,6.2,"5,260"
932,https://www.imdb.com/title/tt0071772/,The Lords of Flatbush,1974,"['Comedy', 'Drama', 'Romance']",,"$160,000",,,5.7,"3,475"
933,https://www.imdb.com/title/tt0071455/,Earthquake,1974,"['Action', 'Drama', 'Thriller']","$79,666,653","$7,000,000","$79,666,653",,5.9,"13,283"
934,https://www.imdb.com/title/tt0071216/,Big Bad Mama,1974,"['Action', 'Comedy', 'Crime', 'Drama']",,,,,5.8,"2,197"
935,https://www.imdb.com/title/tt0072353/,Going Places,1974,"['Action', 'Comedy', 'Crime', 'Drama']",,,,,7.3,"7,973"
936,https://www.imdb.com/title/tt0071110/,Airport 1975,1974,"['Action', 'Drama', 'Thriller']",,"$3,000,000",,,5.7,"9,266"
937,https://www.imdb.com/title/tt0069729/,The Arena,1974,"['Action', 'Adventure']",,,,,5.3,"1,307"
938,https://www.imdb.com/title/tt0071571/,Gone in 60 Seconds,1974,"['Action', 'Crime', 'Drama', 'Thriller']",,"$150,000",,,6.4,"8,091"
939,https://www.imdb.com/title/tt0071746/,Lenny,1974,"['Biography', 'Drama']",,,,,7.6,"14,070"
940,https://www.imdb.com/title/tt0071249/,Bring Me the Head of Alfredo Garcia,1974,"['Action', 'Crime', 'Drama', 'Thriller', 'Western']",,"$1,500,000","$18,698",,7.5,"17,621"
941,https://www.imdb.com/title/tt0071502/,Arabian Nights,1974,"['Comedy', 'Drama', 'Fantasy', 'History', 'Romance']",,,,,6.8,"6,901"
942,https://www.imdb.com/title/tt6725014/,Scenes from a Marriage,1974,['Drama'],,,,,8.5,"3,469"
943,https://www.imdb.com/title/tt0073260/,The Land That Time Forgot,1974,"['Adventure', 'Fantasy']",,"$1,500,000",,,5.7,"5,334"
944,https://www.imdb.com/title/tt0071424/,Dirty Mary Crazy Larry,1974,"['Action', 'Crime', 'Thriller']",,"$2,000,000",,,6.7,"6,053"
945,https://www.imdb.com/title/tt0073918/,The Yakuza,1974,"['Action', 'Crime', 'Drama', 'Thriller']",,"$5,000,000",,,7.2,"7,549"
946,https://www.imdb.com/title/tt0071935/,The Odessa File,1974,"['Drama', 'Thriller']",,,,,7.0,"9,636"
947,https://www.imdb.com/title/tt0072979/,Female Trouble,1974,"['Comedy', 'Crime']",,"$25,000",,NC-17,7.2,"7,772"
948,https://www.imdb.com/title/tt0072236/,The Swinging Cheerleaders,1974,"['Comedy', 'Sport']",,"$150,000",,,5.2,818
949,https://www.imdb.com/title/tt0071141/,Ali: Fear Eats the Soul,1974,"['Drama', 'Romance']","$8,144","DEM260,000","$15,698",,8.1,"18,128"
950,https://www.imdb.com/title/tt0071607/,Herbie Rides Again,1974,"['Comedy', 'Family', 'Fantasy', 'Romance']","$38,229,000",,"$38,229,000",,5.7,"7,158"
951,https://www.imdb.com/title/tt0071269/,California Split,1974,"['Comedy', 'Drama']","$10,900,000",,,,7.2,"5,050"
952,https://www.imdb.com/title/tt0071357/,Confessions of a Window Cleaner,1974,['Comedy'],,,,,4.4,"1,192"
953,https://www.imdb.com/title/tt0072354/,Vampyres,1974,['Horror'],,,,,6.1,"2,967"
954,https://www.imdb.com/title/tt0071266/,Caged Heat,1974,"['Action', 'Comedy', 'Drama']",,"$180,000",,,5.3,"2,135"
955,https://www.imdb.com/title/tt0071487/,The Phantom of Liberty,1974,['Comedy'],"$6,172",,"$6,686",,7.9,"13,749"
956,https://www.imdb.com/title/tt0071524/,The Front Page,1974,"['Comedy', 'Drama', 'Romance']",,"$4,000,000",,,7.3,"11,954"
957,https://www.imdb.com/title/tt0071585/,Conversation Piece,1974,"['Drama', 'Romance']",,,,,7.5,"3,856"
958,https://www.imdb.com/title/tt0069957/,Deep Throat Part II,1974,"['Comedy', 'Sci-Fi']",,,,,4.1,460
959,https://www.imdb.com/title/tt0069697/,"Watch Out, We're Mad",1974,"['Action', 'Comedy']",,,,,7.5,"10,490"
960,https://www.imdb.com/title/tt0071706/,Juggernaut,1974,"['Action', 'Drama', 'Thriller']","$3,400,000",,,,6.6,"4,794"
961,https://www.imdb.com/title/tt0073012/,The Four Musketeers: Milady's Revenge,1974,"['Adventure', 'History']","$19,096,800",,,,7.0,"9,537"
962,https://www.imdb.com/title/tt0071431/,Let Sleeping Corpses Lie,1974,['Horror'],,,,,6.8,"7,017"
963,https://www.imdb.com/title/tt0071206/,Benji,1974,"['Adventure', 'Family', 'Romance']","$39,552,000","$500,000","$39,552,000",,6.2,"4,285"
964,https://www.imdb.com/title/tt0071532/,The Gambler,1974,"['Crime', 'Drama']",,,,,7.2,"3,822"
965,https://www.imdb.com/title/tt0071762/,The Little Prince,1974,"['Family', 'Fantasy', 'Musical', 'Sci-Fi']",,,,,6.6,"3,226"
966,https://www.imdb.com/title/tt0072263/,Ein Unbekannter rechnet ab,1974,"['Mystery', 'Thriller']",,,,,5.7,"2,661"
967,https://www.imdb.com/title/tt0071634/,Huckleberry Finn,1974,"['Adventure', 'Family', 'Musical']",,,,,5.6,519
968,https://www.imdb.com/title/tt0071276/,Captain Kronos: Vampire Hunter,1974,"['Adventure', 'Horror', 'Mystery']",,"GBP160,000",,,6.5,"4,059"
969,https://www.imdb.com/title/tt0071233/,Blood for Dracula,1974,['Horror'],,,,R,6.2,"5,028"
970,https://www.imdb.com/title/tt0071565/,Godzilla vs. Mechagodzilla,1974,"['Action', 'Fantasy', 'Horror', 'Sci-Fi']",,,"$14,122,958",,6.4,"5,407"
971,https://www.imdb.com/title/tt0071408/,Deranged: Confessions of a Necrophile,1974,"['Drama', 'Horror', 'Thriller']",,"$200,000",,,6.4,"4,368"
972,https://www.imdb.com/title/tt0071824/,McQ,1974,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","$9,280,710",,,,6.3,"4,582"
973,https://www.imdb.com/title/tt0072402/,Where the Red Fern Grows,1974,"['Drama', 'Family']",,,,,6.8,"2,910"
974,https://www.imdb.com/title/tt0069687/,Alice in the Cities,1974,['Drama'],,"DEM500,000","$58,388",,8.0,"9,514"
975,https://www.imdb.com/title/tt0072725/,Boss Nigger,1974,"['Comedy', 'Western']",,,,,6.6,"2,166"
976,https://www.imdb.com/title/tt0068457/,Dead of Night,1974,"['Drama', 'Horror', 'Thriller']",,"$235,000",,,6.7,"4,152"
977,https://www.imdb.com/title/tt0071212/,Beyond the Door,1974,['Horror'],,"$350,000",,,4.6,"1,636"
978,https://www.imdb.com/title/tt0071938/,Old Dracula,1974,"['Comedy', 'Horror']",,,,,4.1,735
979,https://www.imdb.com/title/tt0071691/,The Enigma of Kaspar Hauser,1974,"['Biography', 'Drama', 'History']",,,"$2,874",,7.8,"15,914"
980,https://www.imdb.com/title/tt0073817/,Travolti da un insolito destino nell'azzurro mare d'agosto,1974,"['Adventure', 'Comedy', 'Drama']","$7,876",,"$7,876",,7.6,"5,218"
981,https://www.imdb.com/title/tt0069914/,Confessions of a Young American Housewife,1974,['Drama'],,"$25,000",,,5.8,491
982,https://www.imdb.com/title/tt0071803/,Mame,1974,['Musical'],,"$12,000,000",,,6.1,"2,647"
983,https://www.imdb.com/title/tt0072067/,Act of Vengeance,1974,"['Crime', 'Drama', 'Horror', 'Thriller']",,,,,5.5,697
984,https://www.imdb.com/title/tt0072037/,Scent of a Woman,1974,"['Comedy', 'Drama']",,,"$41,998",,7.6,"3,719"
985,https://www.imdb.com/title/tt0071790/,Madhouse,1974,"['Crime', 'Horror', 'Mystery', 'Thriller']",,,,,6.3,"3,280"
986,https://www.imdb.com/title/tt0072351/,Uptown Saturday Night,1974,"['Action', 'Comedy', 'Crime']",,"$3,000,000",,,6.7,"1,941"
987,https://www.imdb.com/title/tt0071721/,The Klansman,1974,"['Crime', 'Drama', 'Thriller']",,"$5,000,000",,,5.2,"1,275"
988,https://www.imdb.com/title/tt0138798/,Frustrated Wives,1974,['Comedy'],,,,,4.9,35
989,https://www.imdb.com/title/tt0070078/,From Beyond the Grave,1974,"['Fantasy', 'Horror']",,,,,6.7,"3,717"
990,https://www.imdb.com/title/tt0071690/,Je tu il elle,1974,['Drama'],,,,,6.8,"1,691"
991,https://www.imdb.com/title/tt0071381/,Celine and Julie Go Boating,1974,"['Comedy', 'Drama', 'Fantasy', 'Mystery']","$31,452",,"$31,452",,7.6,"4,519"
992,https://www.imdb.com/title/tt0071229/,The Black Windmill,1974,"['Action', 'Crime', 'Thriller']",,"$1,500,000",,,6.3,"2,468"
993,https://www.imdb.com/title/tt0071788/,Macon County Line,1974,"['Action', 'Drama', 'Romance']",,"$225,000",,,6.6,"1,135"
994,https://www.imdb.com/title/tt0072225/,Sugar Hill,1974,"['Action', 'Crime', 'Horror']",,,,,5.8,"1,623"
995,https://www.imdb.com/title/tt0071833/,Mes Petites Amoureuses,1974,['Drama'],,,,,7.4,866
996,https://www.imdb.com/title/tt0070116/,Successive Slidings of Pleasure,1974,"['Fantasy', 'Horror', 'Thriller']",,,,,6.3,899
997,https://www.imdb.com/title/tt0071598/,Harry and Tonto,1974,"['Adventure', 'Comedy', 'Drama', 'Romance']",,"$980,000",,,7.4,"4,948"
998,https://www.imdb.com/title/tt0072253/,The Tamarind Seed,1974,"['Drama', 'Romance']",,"$2,400,000",,,6.4,"1,672"
999,https://www.imdb.com/title/tt0072274/,Thieves Like Us,1974,"['Crime', 'Drama', 'Romance']",,"$1,125,000",,,7.0,"4,083"
1000,https://www.imdb.com/title/tt0071671/,The Island at the Top of the World,1974,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']",,"$8,000,000",,,6.3,"2,308"
1001,https://www.imdb.com/title/tt0070764/,Sängkamrater,1974,"['Comedy', 'Drama']",,,,,4.0,188
1002,https://www.imdb.com/title/tt0072325/,Truck Turner,1974,"['Action', 'Crime', 'Thriller']","$2,230,000",,,,7.0,"2,417"
1003,https://www.imdb.com/title/tt0071385/,Daisy Miller,1974,"['Comedy', 'Drama', 'Romance']",,"$2,200,000",,,6.2,"1,054"
1004,https://www.imdb.com/title/tt0071523/,Frightmare,1974,['Horror'],,,,,6.3,"1,986"
1005,https://www.imdb.com/title/tt0071628/,House of Whipcord,1974,['Horror'],,,,,5.9,"1,365"
1006,https://www.imdb.com/title/tt0075793/,We All Loved Each Other So Much,1974,"['Comedy', 'Drama']",,,"$117,948",,8.1,"5,177"
1007,https://www.imdb.com/title/tt0071514/,For Pete's Sake,1974,['Comedy'],,,,,6.2,"2,098"
1008,https://www.imdb.com/title/tt0071838/,The Midnight Man,1974,"['Crime', 'Drama', 'Mystery']",,"$2,500,000",,,6.4,794
1009,https://www.imdb.com/title/tt0071282/,The Cars That Ate Paris,1974,"['Comedy', 'Horror', 'Sci-Fi']",,,,,5.6,"3,431"
1010,https://www.imdb.com/title/tt0071256/,The Ghost Galleon,1974,['Horror'],,,,,4.6,"2,284"
1011,https://www.imdb.com/title/tt0155671/,Dirty O'Neil,1974,"['Comedy', 'Drama', 'Thriller']",,,,,5.5,199
1012,https://www.imdb.com/title/tt0071334/,Claudine,1974,"['Comedy', 'Drama', 'Romance']",,"$1,100,000",,,7.2,"1,706"
1013,https://www.imdb.com/title/tt0072239/,Symptoms,1974,['Horror'],,,,,6.5,"1,038"
1014,https://www.imdb.com/title/tt0071677/,It's Not the Size That Counts,1974,['Comedy'],,,,,3.6,226
1015,https://www.imdb.com/title/tt0071521/,Freebie and the Bean,1974,"['Action', 'Comedy', 'Crime', 'Drama']","$3,000,000",,,,6.6,"2,499"
1016,https://www.imdb.com/title/tt0070565/,Il profumo della signora in nero,1974,"['Horror', 'Mystery', 'Thriller']",,,,,6.7,"2,080"
1017,https://www.imdb.com/title/tt0070423/,The Freakmaker,1974,"['Horror', 'Sci-Fi']",,"GBP400,000",,,5.2,956
1018,https://www.imdb.com/title/tt0072136/,Seizure,1974,['Horror'],,"CAD250,000",,,4.6,715
1019,https://www.imdb.com/title/tt0072324/,Truck Stop Women,1974,"['Action', 'Drama', 'Crime']",,"$200,000",,,4.6,483
1020,https://www.imdb.com/title/tt0071155/,The Apprenticeship of Duddy Kravitz,1974,"['Comedy', 'Drama']",,"CAD910,000",,,6.8,"1,802"
1021,https://www.imdb.com/title/tt0071733/,"Lacombe, Lucien",1974,"['Drama', 'Romance', 'War']",,,"$3,228",,7.7,"6,308"
1022,https://www.imdb.com/title/tt0072260/,The Teacher,1974,"['Drama', 'Thriller']",,"$65,000",,,4.8,859
1023,https://www.imdb.com/title/tt0072267/,The Terminal Man,1974,"['Horror', 'Sci-Fi', 'Thriller']",,,,,5.7,"1,953"
1024,https://www.imdb.com/title/tt0070013/,Les démoniaques,1974,['Horror'],,,,,5.2,"1,081"
1025,https://www.imdb.com/title/tt0072409/,Willie Dynamite,1974,"['Crime', 'Drama']",,,,,6.5,912
1026,https://www.imdb.com/title/tt0071845/,Miracles Still Happen,1974,"['Adventure', 'Drama']",,,,,6.0,223
1027,https://www.imdb.com/title/tt0071583/,The Groove Tube,1974,['Comedy'],,"$200,000",,,5.9,"1,882"
1028,https://www.imdb.com/title/tt0072157/,Lady Snowblood 2: Love Song of Vengeance,1974,"['Drama', 'Thriller']",,,,,6.4,"3,016"
1029,https://www.imdb.com/title/tt0239969/,Sexcula,1974,"['Comedy', 'Horror', 'Sci-Fi']",,"CAD85,000",,,4.0,293
1030,https://www.imdb.com/title/tt0070297/,The Legend of the 7 Golden Vampires,1974,"['Action', 'Horror']",,,,,5.9,"3,657"
1031,https://www.imdb.com/title/tt0072201/,Stardust,1974,"['Drama', 'Music']",,,,,6.6,828
1032,https://www.imdb.com/title/tt0070543/,Fun for Three,1974,['Drama'],,,,,5.8,239
1033,https://www.imdb.com/title/tt0071797/,Mahler,1974,"['Biography', 'Drama', 'Music']",,,,,7.0,"2,253"
1034,https://www.imdb.com/title/tt0072019/,Les possédées du diable,1974,['Horror'],,,,,5.7,498
1035,https://www.imdb.com/title/tt0071288/,The Castaway Cowboy,1974,"['Comedy', 'Family', 'Western']",,,,,5.9,468
1036,https://www.imdb.com/title/tt0069930/,La comtesse perverse,1974,"['Drama', 'Thriller']",,,,,5.5,465
1037,https://www.imdb.com/title/tt0071275/,Rabid Dogs,1974,"['Crime', 'Drama', 'Thriller']",,,,,7.5,"4,082"
1038,https://www.imdb.com/title/tt0071413/,Devil Times Five,1974,['Horror'],,,,,5.1,"1,221"
1039,https://www.imdb.com/title/tt0071566/,Gold,1974,"['Adventure', 'Thriller']",,"GBP1,000,000",,,5.7,"1,878"
1040,https://www.imdb.com/title/tt0071273/,Can You Keep It Up for a Week?,1974,['Comedy'],,,,,4.4,292
1041,https://www.imdb.com/title/tt0071358/,Conrack,1974,['Drama'],,,,,7.3,"1,727"
1042,https://www.imdb.com/title/tt0071259/,Busting,1974,"['Comedy', 'Crime', 'Drama', 'Thriller']",,,,,6.3,"1,085"
1043,https://www.imdb.com/title/tt0071783/,Lucrezia giovane,1974,"['Biography', 'Drama']",,,,,5.2,103
1044,https://www.imdb.com/title/tt0072198/,The Spikes Gang,1974,"['Drama', 'Western']",,,,,6.3,"1,201"
1045,https://www.imdb.com/title/tt0071338/,Cockfighter,1974,['Drama'],,,,,7.1,"1,953"
1046,https://www.imdb.com/title/tt0071406/,Pastoral Hide and Seek,1974,"['Drama', 'Fantasy']",,,,,7.9,"1,320"
1047,https://www.imdb.com/title/tt0072209/,Stone,1974,"['Action', 'Drama', 'Adventure', 'Crime', 'Mystery']",,"AUD192,000",,,6.4,"1,168"
1048,https://www.imdb.com/title/tt0073796/,The Terrorists,1974,"['Crime', 'Drama', 'Thriller']",,"$1,500,000",,,5.6,"1,762"
1049,https://www.imdb.com/title/tt0072245/,TNT Jackson,1974,['Action'],,,,,4.7,950
1050,https://www.imdb.com/title/tt0071913/,The Nine Lives of Fritz the Cat,1974,"['Animation', 'Comedy']",,"$1,500,000",,,5.4,"2,473"
1051,https://www.imdb.com/title/tt0072196/,Spasmo,1974,"['Mystery', 'Thriller']",,,,,6.2,"1,476"
1052,https://www.imdb.com/title/tt0071274/,Candy Stripe Nurses,1974,"['Comedy', 'Thriller']",,,,,4.7,409
1053,https://www.imdb.com/title/tt0071154/,Appassionata,1974,['Drama'],,,,,5.4,461
1054,https://www.imdb.com/title/tt0072233/,Swallows and Amazons,1974,"['Adventure', 'Family']",,,,,6.5,853
1055,https://www.imdb.com/title/tt0071369/,Crazy Joe,1974,"['Crime', 'Drama']",,,,,6.2,384
1056,https://www.imdb.com/title/tt0071737/,Lancelot of the Lake,1974,"['Drama', 'Fantasy', 'Romance']",,,,,7.0,"3,294"
1057,https://www.imdb.com/title/tt0071663/,The Internecine Project,1974,"['Action', 'Thriller']",,"$1,600,000",,,6.2,693
1058,https://www.imdb.com/title/tt0072284/,Three the Hard Way,1974,"['Action', 'Thriller']",,"$1,800,000",,,6.3,"1,084"
1059,https://www.imdb.com/title/tt0072021/,The Deluge,1974,"['Adventure', 'History', 'Romance', 'War']",,"PLN100,000,000",,,7.7,"2,257"
1060,https://www.imdb.com/title/tt0072882/,Dirty Duck,1974,"['Animation', 'Comedy', 'Fantasy', 'Music']",,,,,5.2,401
1061,https://www.imdb.com/title/tt0072401/,Where the Lilies Bloom,1974,"['Drama', 'Family', 'Romance']",,,,,7.2,635
1062,https://www.imdb.com/title/tt0073756/,The Street Fighter,1974,"['Action', 'Crime', 'Thriller']",,,,,7.1,"4,440"
1063,https://www.imdb.com/title/tt0072362/,A Very Natural Thing,1974,"['Drama', 'Romance']",,,,,6.7,728
1064,https://www.imdb.com/title/tt0072124/,Teenage Playmates,1974,"['Comedy', 'Drama', 'Romance']",,,,,4.3,176
1065,https://www.imdb.com/title/tt0088353/,Video Vixens!,1974,['Comedy'],,,,,4.4,244
1066,https://www.imdb.com/title/tt0071292/,Open Season,1974,"['Action', 'Drama', 'Thriller']",,,,,6.1,512
1067,https://www.imdb.com/title/tt0069952/,Deadly Weapons,1974,"['Crime', 'Thriller']",,,,,3.9,842
1068,https://www.imdb.com/title/tt0069786/,Billy Two Hats,1974,"['Romance', 'Western']",,"$1,100,000",,,6.3,"1,092"
1069,https://www.imdb.com/title/tt0071281/,Carry on Dick,1974,"['Adventure', 'Comedy']",,,,,6.0,"2,330"
