url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
https://www.imdb.com/title/tt0082736/,Mephisto,1981,['Drama'],,,,,7.8,"9,135"
https://www.imdb.com/title/tt0084028/,Absurd,1981,['Horror'],,,,,5.4,"2,327"
https://www.imdb.com/title/tt0082163/,Nice Dreams,1981,"['Comedy', 'Crime']","$33,982,504",,"$37,000,000",,6.2,"6,865"
https://www.imdb.com/title/tt0084854/,Venom,1981,"['Horror', 'Thriller']","$5,229,643",,"$5,229,643",,5.8,"2,376"
https://www.imdb.com/title/tt0081964/,...All the Marbles,1981,"['Comedy', 'Drama', 'Sport']","$6,468,195",,"$6,468,195",,6.4,"1,817"
https://www.imdb.com/title/tt0082353/,Eyewitness,1981,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","$6,400,000","$8,500,000","$6,400,000",,6.0,"4,118"
https://www.imdb.com/title/tt0082054/,Beau-père,1981,"['Comedy', 'Drama']",,,,,7.0,"2,473"
https://www.imdb.com/title/tt0082813/,"Butcher, Baker, Nightmare Maker",1981,"['Horror', 'Mystery', 'Thriller']",,,,,6.4,"2,066"
https://www.imdb.com/title/tt0082853/,Only When I Laugh,1981,"['Comedy', 'Drama']","$25,524,778",,"$25,524,778",,6.4,"1,177"
https://www.imdb.com/title/tt0082378/,Final Exam,1981,"['Horror', 'Thriller']",,"$374,000",,,4.7,"3,087"
https://www.imdb.com/title/tt0082763/,Modern Problems,1981,"['Comedy', 'Fantasy', 'Sci-Fi']","$26,154,211","$8,000,000","$26,154,211",,5.1,"4,760"
https://www.imdb.com/title/tt0083109/,The Cabbage Soup,1981,"['Comedy', 'Sci-Fi']",,,,,6.5,"7,314"
https://www.imdb.com/title/tt0085327/,Chi trova un amico trova un tesoro,1981,"['Adventure', 'Comedy', 'Action']",,,"$19,957",,7.2,"10,062"
https://www.imdb.com/title/tt0082497/,The Hand,1981,"['Drama', 'Horror', 'Thriller']","$2,447,576","CAD6,500,000","$2,447,576",,5.5,"5,379"
https://www.imdb.com/title/tt0082648/,The Legend of the Lone Ranger,1981,"['Action', 'Adventure', 'Western']","$12,617,845","$18,000,000","$12,617,845",,5.1,"1,803"
https://www.imdb.com/title/tt0082425/,Full Moon High,1981,"['Comedy', 'Fantasy', 'Horror']",,,,,4.8,"1,153"
https://www.imdb.com/title/tt0082001/,All Night Long,1981,"['Comedy', 'Drama', 'Romance']","$4,454,295","$14,000,000","$4,454,295",,5.6,"1,560"
https://www.imdb.com/title/tt0082422/,Les fruits de la passion,1981,['Drama'],,,,,5.5,888
https://www.imdb.com/title/tt0086410/,Storie di ordinaria follia,1981,['Drama'],,,,,6.8,"2,386"
https://www.imdb.com/title/tt0082507/,Heartbeeps,1981,"['Comedy', 'Sci-Fi']","$2,154,696","$10,000,000","$2,154,696",,4.2,"1,281"
https://www.imdb.com/title/tt0082992/,Rich and Famous,1981,['Drama'],"$14,492,125",,"$14,492,125",,5.9,"1,495"
https://www.imdb.com/title/tt0082346/,Evilspeak,1981,['Horror'],,"$900,000",,,5.7,"3,187"
https://www.imdb.com/title/tt0082111/,Buddy Buddy,1981,['Comedy'],"$7,258,543","$10,000,000","$7,258,543",,6.6,"4,239"
https://www.imdb.com/title/tt0082243/,Strange Behavior,1981,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",,,,,5.7,"1,533"
https://www.imdb.com/title/tt0082094/,The Boogens,1981,"['Horror', 'Sci-Fi', 'Thriller']",,"$600,000",,,5.6,"2,270"
https://www.imdb.com/title/tt0083365/,Zoot Suit,1981,"['Drama', 'Musical']","$3,256,082",,"$3,256,082",,6.8,"1,039"
https://www.imdb.com/title/tt0083178/,Tattoo,1981,"['Drama', 'Horror', 'Thriller']",,,,,5.2,679
https://www.imdb.com/title/tt0082009/,American Pop,1981,"['Animation', 'Drama', 'History', 'Music']",,"$1,500,000",,,7.3,"4,170"
https://www.imdb.com/title/tt0082812/,Night School,1981,"['Horror', 'Mystery', 'Thriller']","$1,169,875",,"$1,169,875",,5.6,"2,201"
https://www.imdb.com/title/tt0083156/,Die Säge des Todes,1981,"['Horror', 'Mystery', 'Thriller']",,,,,5.3,"1,863"
https://www.imdb.com/title/tt0219913/,Mary Millington's World Striptease Extravaganza,1981,"['sequel', 'See All (1)']",,,,,3.6,40
https://www.imdb.com/title/tt0081991/,Rasputin,1981,"['Biography', 'Drama', 'History']",,,,,7.0,"1,209"
https://www.imdb.com/title/tt0082363/,Fantasies,1981,"['Drama', 'Romance']",,,,,3.1,250
https://www.imdb.com/title/tt0082352/,Eyes of a Stranger,1981,"['Horror', 'Thriller']","$1,118,634","$800,000","$1,118,634",,6.0,"2,093"
https://www.imdb.com/title/tt0261189/,Pornô!,1981,['Drama'],,,,,5.4,224
https://www.imdb.com/title/tt0081178/,The Monster Club,1981,"['Comedy', 'Horror']",,,,,5.9,"2,841"
https://www.imdb.com/title/tt0082499/,Hard Country,1981,['Drama'],"$534,653",,"$534,653",,5.9,590
https://www.imdb.com/title/tt0082145/,Cattle Annie and Little Britches,1981,"['Drama', 'Western']","$534,816","$5,100,000","$534,816",,6.1,527
https://www.imdb.com/title/tt0182996/,Don't Go in the Woods,1981,"['Horror', 'Thriller']",,"$20,000",,,3.8,"2,563"
https://www.imdb.com/title/tt0082200/,Continental Divide,1981,"['Comedy', 'Romance']","$15,578,237",,"$15,578,237",,6.2,"4,469"
https://www.imdb.com/title/tt0082969/,Raggedy Man,1981,['Drama'],"$1,976,198",,"$1,976,198",,6.8,"1,343"
https://www.imdb.com/title/tt0082362/,The Fan,1981,"['Drama', 'Horror', 'Thriller']","$3,082,096",,"$3,082,096",,5.7,"1,910"
https://www.imdb.com/title/tt0076709/,Game of Death II,1981,"['Action', 'Crime', 'Mystery']",,,,R,5.2,"2,755"
https://www.imdb.com/title/tt0093468/,Madhouse,1981,['Horror'],,,,,5.6,"1,477"
https://www.imdb.com/title/tt0086113/,The Pit,1981,"['Horror', 'Mystery']",$560,"CAD1,000,000",$560,,5.8,"2,203"
https://www.imdb.com/title/tt0082370/,The Woman Next Door,1981,"['Drama', 'Romance']",$509,,$509,,7.3,"6,914"
https://www.imdb.com/title/tt0072173/,Malibu Hot Summer,1981,"['Comedy', 'Romance']",,,,,2.6,654
https://www.imdb.com/title/tt0067100/,Firecracker,1981,"['Action', 'Drama', 'Thriller']",,,,,5.6,517
https://www.imdb.com/title/tt0080440/,The Black Cat,1981,['Horror'],,,,,5.9,"3,214"
https://www.imdb.com/title/tt0082956/,Puberty Blues,1981,"['Comedy', 'Drama']","$237,000",,"$237,000",,5.8,"1,092"
https://www.imdb.com/title/tt0199888/,Obszön - Der Fall Peter Herzl,1981,"['Drama', 'Romance']",,,,,6.3,81
https://www.imdb.com/title/tt0082017/,Amy,1981,"['Family', 'Drama']",,,,,6.7,286
https://www.imdb.com/title/tt0083591/,Attack Force Z,1981,"['Action', 'Drama', 'History', 'War']",,,,,5.6,"2,106"
https://www.imdb.com/title/tt0080536/,Obsession,1981,['Drama'],,"CAD5,700,000",,,5.7,495
https://www.imdb.com/title/tt0082804/,The Nesting,1981,['Horror'],,,,,4.8,"1,059"
https://www.imdb.com/title/tt0083144/,The Survivor,1981,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",,"AUD1,300,000",,,5.1,961
https://www.imdb.com/title/tt0082272/,The Strange Case of Dr. Jekyll and Miss Osbourne,1981,"['Horror', 'Sci-Fi']",,,,,6.2,870
https://www.imdb.com/title/tt0082764/,Modern Romance,1981,"['Comedy', 'Romance']","$2,863,642",,"$2,863,642",,7.0,"3,013"
https://www.imdb.com/title/tt0082964/,Quartet,1981,"['Drama', 'Romance']","$12,042",,"$12,042",,6.4,"1,141"
https://www.imdb.com/title/tt0082661/,Lili Marleen,1981,"['Drama', 'Music', 'Romance', 'War']","$8,144","DEM10,500,000","$8,144",,7.2,"3,490"
https://www.imdb.com/title/tt0083260/,Bolero,1981,"['Drama', 'Music']",,,,,7.3,"2,343"
https://www.imdb.com/title/tt0082175/,The Chosen,1981,['Drama'],,,,,7.1,"1,800"
https://www.imdb.com/title/tt0082404/,Four Friends,1981,"['Comedy', 'Drama']","$29,881",,,,7.1,"1,671"
https://www.imdb.com/title/tt0082958/,The Pursuit of D.B. Cooper,1981,"['Adventure', 'Crime', 'Thriller']","$3,702,028","$12,000,000","$3,702,028",,5.6,"1,022"
https://www.imdb.com/title/tt0083081/,Series of Events,1981,"['Drama', 'Family', 'Romance']",,,,,7.3,"2,450"
https://www.imdb.com/title/tt0082893/,La pelle,1981,"['Drama', 'War']",,,,,6.7,831
https://www.imdb.com/title/tt0082580/,Jaws of Satan,1981,['Horror'],,,,,4.0,679
https://www.imdb.com/title/tt0083113/,Sphinx,1981,"['Adventure', 'Mystery', 'Thriller']","$2,022,771","$14,000,000","$2,022,771",,5.2,"1,154"
https://www.imdb.com/title/tt0083326/,Whose Life Is It Anyway?,1981,['Drama'],"$8,206,145","$13,000,000","$8,206,145",,7.3,"2,560"
https://www.imdb.com/title/tt0080728/,The Aviator's Wife,1981,"['Comedy', 'Drama', 'Romance']",,,,,7.6,"2,869"
https://www.imdb.com/title/tt0082594/,Kaalia,1981,"['Action', 'Drama']",,,,,6.8,"1,261"
https://www.imdb.com/title/tt0083034/,Savage Harvest,1981,"['Adventure', 'Horror', 'Thriller']",,,,,5.9,446
https://www.imdb.com/title/tt0082642/,The Last Chase,1981,"['Action', 'Adventure', 'Sci-Fi']",,"$4,900,000",,,4.5,885
https://www.imdb.com/title/tt0081027/,Zombie Lake,1981,"['Action', 'Horror']",,,,,3.1,"2,913"
https://www.imdb.com/title/tt0082183/,La chèvre,1981,"['Adventure', 'Comedy', 'Crime']",,,,,7.4,"7,728"
https://www.imdb.com/title/tt0084132/,Inchon,1981,"['Drama', 'History', 'War']","$5,200,986","$46,000,000","$5,200,986",,2.6,635
https://www.imdb.com/title/tt0082042/,Back Roads,1981,"['Adventure', 'Comedy', 'Romance']","$11,809,387",,"$11,809,387",,5.6,784
https://www.imdb.com/title/tt0082656/,Liar's Moon,1981,"['Drama', 'Romance']",,,,,5.8,505
https://www.imdb.com/title/tt0082476/,Green Ice,1981,"['Adventure', 'Romance']",,,,,5.6,785
https://www.imdb.com/title/tt0082206/,Coup de Torchon,1981,"['Comedy', 'Crime', 'Drama']",,,,,7.6,"4,777"
https://www.imdb.com/title/tt0084010/,Goin' All the Way!,1981,['Comedy'],,,,,4.3,184
https://www.imdb.com/title/tt0082528/,Shifshuf Naim,1981,"['Comedy', 'Drama', 'Romance']",,,,,5.8,"1,614"
https://www.imdb.com/title/tt0083006/,Rollover,1981,"['Drama', 'Mystery', 'Romance', 'Thriller']","$10,851,261","$16,000,000","$10,851,261",,5.4,"1,057"
https://www.imdb.com/title/tt0082172/,Choices,1981,['Drama'],,,,,4.6,256
https://www.imdb.com/title/tt0082516/,High Risk,1981,"['Action', 'Comedy', 'Crime']",,,,,5.8,989
https://www.imdb.com/title/tt0215132/,Rocky,1981,"['Action', 'Romance']",,,,,6.9,572
https://www.imdb.com/title/tt0082436/,The Grilling,1981,"['Crime', 'Drama', 'Thriller']",,,,,7.7,"4,082"
