url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
https://www.imdb.com/title/tt0066921/,A Clockwork Orange,1971,"['Crime', 'Drama', 'Sci-Fi']","$26,589,355","$2,200,000","$26,903,440",,8.3,"735,003"
https://www.imdb.com/title/tt0067992/,Willy Wonka & the Chocolate Factory,1971,"['Family', 'Fantasy', 'Musical']","$526,633","$3,000,000","$526,954",,7.8,"172,543"
https://www.imdb.com/title/tt0066999/,Dirty Harry,1971,"['Action', 'Crime', 'Thriller']","$35,976,000","$4,000,000","$35,976,000",,7.7,"139,557"
https://www.imdb.com/title/tt0067328/,The Last Picture Show,1971,"['Drama', 'Romance']","$29,133,000","$1,300,000","$29,146,131",R,8.0,"40,818"
https://www.imdb.com/title/tt0067093/,Fiddler on the Roof,1971,"['Drama', 'Family', 'Musical', 'Romance']","$10,404,330","$9,000,000","$10,404,330",,8.0,"37,828"
https://www.imdb.com/title/tt0067116/,The French Connection,1971,"['Action', 'Crime', 'Drama', 'Thriller']","$51,700,000","$1,800,000","$51,700,000",,7.7,"106,409"
https://www.imdb.com/title/tt0066817/,Bedknobs and Broomsticks,1971,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",,"$20,000,000",,,7.1,"33,104"
https://www.imdb.com/title/tt0066995/,Diamonds Are Forever,1971,"['Action', 'Adventure', 'Thriller']","$43,819,547","$7,200,000","$43,819,547",,6.6,"92,651"
https://www.imdb.com/title/tt0066993/,The Devils,1971,"['Biography', 'Drama', 'History']","$1,133,022",,,,7.8,"12,993"
https://www.imdb.com/title/tt0067800/,Straw Dogs,1971,"['Crime', 'Drama', 'Thriller']",,"$3,251,794",,R,7.5,"54,929"
https://www.imdb.com/title/tt0066831/,Big Jake,1971,['Western'],,"$4,800,000",,PG-13,7.2,"10,857"
https://www.imdb.com/title/tt0067185/,Harold and Maude,1971,"['Comedy', 'Drama', 'Romance']",,"$1,200,000",,,7.9,"68,895"
https://www.imdb.com/title/tt0066769/,The Andromeda Strain,1971,"['Mystery', 'Sci-Fi', 'Thriller']",,"$6,500,000",,,7.2,"32,714"
https://www.imdb.com/title/tt0067741/,Shaft,1971,"['Action', 'Crime', 'Thriller']",,"$1,125,000",,,6.6,"16,231"
https://www.imdb.com/title/tt0067927/,Vanishing Point,1971,"['Action', 'Crime', 'Thriller']","$12,442,673","$1,585,000","$12,442,673",R,7.2,"25,953"
https://www.imdb.com/title/tt0067959/,Walkabout,1971,"['Adventure', 'Drama']",,"AUD1,000,000",,,7.6,"22,125"
https://www.imdb.com/title/tt0066434/,THX 1138,1971,"['Drama', 'Sci-Fi', 'Thriller']","$2,437,000","$777,000","$2,437,000",R,6.7,"46,804"
https://www.imdb.com/title/tt0067588/,Play Misty for Me,1971,"['Drama', 'Thriller']","$10,600,000","$725,000","$10,600,000",,7.0,"24,741"
https://www.imdb.com/title/tt0067309/,Klute,1971,"['Crime', 'Mystery', 'Thriller']",,"$2,500,000","$34,050",,7.1,"21,355"
https://www.imdb.com/title/tt0067140/,Duck You Sucker,1971,"['Drama', 'War', 'Western']",,,$980,,7.6,"28,839"
https://www.imdb.com/title/tt0066763/,Anand,1971,"['Drama', 'Musical']",,"INR3,000,000",,,8.6,"26,939"
https://www.imdb.com/title/tt0066819/,The Beguiled,1971,"['Drama', 'Thriller', 'War']","$1,100,000",,"$1,113,069",,7.2,"15,276"
https://www.imdb.com/title/tt0068022/,Something Big,1971,"['Comedy', 'Western']",,,,PG-13,5.8,707
https://www.imdb.com/title/tt0067525/,The Omega Man,1971,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","$8,720,000",,,,6.5,"28,188"
https://www.imdb.com/title/tt0067809/,Support Your Local Gunfighter,1971,"['Comedy', 'Romance', 'Western']","$551,500",,,,6.9,"4,907"
https://www.imdb.com/title/tt0067778/,Murmur of the Heart,1971,"['Comedy', 'Drama']","$1,160,784",,"$1,160,784",,7.7,"8,622"
https://www.imdb.com/title/tt0067491/,Night of Dark Shadows,1971,"['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",,"$900,000",,,5.7,"1,298"
https://www.imdb.com/title/tt0066892/,Carnal Knowledge,1971,['Drama'],"$28,623,900",,,,7.0,"11,040"
https://www.imdb.com/title/tt0067334/,Le Mans,1971,"['Action', 'Adventure', 'Drama', 'Sport']",,"$7,573,797",,,6.8,"8,805"
https://www.imdb.com/title/tt0067541/,Wake in Fright,1971,"['Drama', 'Thriller']","$50,394","AUD800,000","$218,164",,7.7,"9,761"
https://www.imdb.com/title/tt0067750/,Shoot Out,1971,['Western'],,"$1,190,000",,,6.2,"1,544"
https://www.imdb.com/title/tt0067445/,Death in Venice,1971,['Drama'],,,"$5,558",,7.4,"18,032"
https://www.imdb.com/title/tt0067144/,The Go-Between,1971,"['Drama', 'Romance']",,"$1,000,000",,,7.3,"4,798"
https://www.imdb.com/title/tt0068675/,Hannie Caulder,1971,"['Crime', 'Drama', 'Western']","$459,650",,,,6.3,"2,698"
https://www.imdb.com/title/tt0066832/,Billy Jack,1971,"['Action', 'Drama', 'Western']",,"$800,000",,,6.3,"5,397"
https://www.imdb.com/title/tt0065622/,The Decameron,1971,"['Comedy', 'Drama', 'History', 'Romance']",,,,R,7.1,"9,491"
https://www.imdb.com/title/tt0067893/,Two-Lane Blacktop,1971,['Drama'],,"$850,000",,,7.2,"10,922"
https://www.imdb.com/title/tt0067128/,Get Carter,1971,"['Action', 'Crime', 'Thriller']",,"GBP750,000",,,7.4,"27,977"
https://www.imdb.com/title/tt0067483/,Nicholas and Alexandra,1971,"['Biography', 'Drama', 'History', 'War']",,"$9,000,000",,,7.2,"4,260"
https://www.imdb.com/title/tt0067411/,McCabe & Mrs. Miller,1971,"['Drama', 'Western']",,,"$31,558",,7.7,"21,231"
https://www.imdb.com/title/tt0067770/,Soleil rouge,1971,"['Action', 'Western']","$4,840,000",,,,6.9,"7,660"
https://www.imdb.com/title/tt0067549/,The Panic in Needle Park,1971,['Drama'],,"$1,645,000",,,7.1,"15,551"
https://www.imdb.com/title/tt0067277/,Johnny Got His Gun,1971,"['Drama', 'War']",,"$1,000,000","$2,735",,7.9,"15,185"
https://www.imdb.com/title/tt0067824/,The Big Boss,1971,"['Action', 'Crime', 'Drama', 'Thriller']",,"$100,000",,,7.1,"23,472"
https://www.imdb.com/title/tt0067803/,Summer of '42,1971,"['Drama', 'Romance']",,"$1,000,000",,,7.3,"6,948"
https://www.imdb.com/title/tt0067372/,Macbeth,1971,"['Biography', 'Drama', 'History']",,"$3,100,000",,,7.4,"12,227"
https://www.imdb.com/title/tt0067690/,Daughters of Darkness,1971,['Horror'],,,,,6.6,"4,453"
https://www.imdb.com/title/tt0066849/,The Blood on Satan's Claw,1971,['Horror'],,"GBP82,000",,,6.4,"4,607"
https://www.imdb.com/title/tt0067591/,Please Sir!,1971,['Comedy'],,,,,6.2,587
https://www.imdb.com/title/tt0067065/,Escape from the Planet of the Apes,1971,"['Action', 'Sci-Fi']","$12,348,905","$2,500,000","$12,348,905",,6.3,"31,156"
https://www.imdb.com/title/tt0068154/,Trinity Is Still My Name,1971,"['Comedy', 'Western']",,,,,7.3,"13,873"
https://www.imdb.com/title/tt0067805/,Sunday Bloody Sunday,1971,['Drama'],"$540,594",,,,7.1,"5,321"
https://www.imdb.com/title/tt0067921/,Valdez Is Coming,1971,['Western'],"$62,000",,,PG-13,6.8,"3,308"
https://www.imdb.com/title/tt0067919/,The Emigrants,1971,"['Drama', 'History']","$1,156,554",,,,8.0,"5,375"
https://www.imdb.com/title/tt0067333/,Lawman,1971,"['Adventure', 'Western']","$5,940,000",,,R,7.0,"4,021"
https://www.imdb.com/title/tt0066927/,Cold Turkey,1971,['Comedy'],"$11,990,000",,,PG-13,6.7,"1,885"
https://www.imdb.com/title/tt0069427/,Twins of Evil,1971,['Horror'],,"GBP205,067",,,6.6,"4,509"
https://www.imdb.com/title/tt0067774/,Sometimes a Great Notion,1971,"['Action', 'Adventure', 'Drama']",,"$3,660,000",,,7.0,"3,432"
https://www.imdb.com/title/tt0066767/,The Anderson Tapes,1971,"['Action', 'Crime', 'Thriller']",,"$3,000,000",,,6.4,"6,755"
https://www.imdb.com/title/tt0066380/,Las Vampiras,1971,"['Drama', 'Horror']",,,,,5.4,"4,155"
https://www.imdb.com/title/tt0066104/,Sie tötete in Ekstase,1971,['Horror'],,,,,5.8,"1,477"
https://www.imdb.com/title/tt0067656/,A Bay of Blood,1971,"['Horror', 'Mystery', 'Thriller']",,,,,6.6,"8,842"
https://www.imdb.com/title/tt0067610/,Pretty Maids All in a Row,1971,"['Comedy', 'Crime', 'Mystery', 'Thriller']",,,,,6.2,"1,923"
https://www.imdb.com/title/tt0066740/,The Abominable Dr. Phibes,1971,"['Comedy', 'Horror']",,"GBP300,000",,PG-13,7.1,"12,977"
https://www.imdb.com/title/tt0066808/,Bananas,1971,['Comedy'],,"$2,000,000","$136,200",PG-13,7.0,"33,172"
https://www.imdb.com/title/tt0065761/,The Cat o' Nine Tails,1971,"['Horror', 'Mystery', 'Thriller']",,"$1,000,000",,,6.7,"9,399"
https://www.imdb.com/title/tt0066830/,The Big Doll House,1971,"['Action', 'Drama', 'Thriller']",,"$125,000",,,5.9,"2,211"
https://www.imdb.com/title/tt0067531/,One More Train to Rob,1971,"['Comedy', 'Western']",,,,,5.8,438
https://www.imdb.com/title/tt0066730/,10 Rillington Place,1971,"['Biography', 'Crime', 'Drama', 'Thriller']",,,,,7.6,"7,217"
https://www.imdb.com/title/tt0069007/,The Nightcomers,1971,"['Drama', 'Horror', 'Thriller']","$440,654",,,,5.9,"1,987"
https://www.imdb.com/title/tt0065854/,The House That Dripped Blood,1971,['Horror'],,"$500,000",,PG,6.6,"5,041"
https://www.imdb.com/title/tt0067482/,A New Leaf,1971,"['Comedy', 'Romance']",,,,,7.4,"4,808"
https://www.imdb.com/title/tt0067224/,The Hunting Party,1971,"['Action', 'Drama', 'Western']",,"$1,600,000",,,6.3,"2,442"
https://www.imdb.com/title/tt0067419/,The Mephisto Waltz,1971,"['Horror', 'Mystery', 'Thriller']",,,,,6.0,"2,223"
https://www.imdb.com/title/tt0067753/,The Long Swift Sword of Siegfried,1971,"['Action', 'Adventure', 'Fantasy']",,,,,4.1,141
https://www.imdb.com/title/tt0067361/,A Lizard in a Woman's Skin,1971,"['Mystery', 'Thriller']",,,,,7.0,"4,154"
https://www.imdb.com/title/tt0180396/,Addio zio Tom,1971,['Drama'],,,,,6.6,"1,338"
https://www.imdb.com/title/tt0067341/,Let's Scare Jessica to Death,1971,"['Drama', 'Horror', 'Mystery']",,"$180,000",,,6.4,"6,713"
