url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
https://www.imdb.com/title/tt0320691/,Underworld,2003,"['Action', 'Fantasy', 'Thriller']","$51,970,690","$22,000,000","$95,708,457",R,7.0,"248,207"
https://www.imdb.com/title/tt0290334/,X2: X-Men United,2003,"['Action', 'Sci-Fi', 'Thriller']","$214,949,694","$110,000,000","$407,711,549",PG-13,7.4,"501,692"
https://www.imdb.com/title/tt0322259/,2 Fast 2 Furious,2003,"['Action', 'Crime', 'Thriller']","$127,154,901","$76,000,000","$236,350,661",PG-13,5.9,"245,147"
https://www.imdb.com/title/tt0340855/,Monster,2003,"['Biography', 'Crime', 'Drama', 'Thriller']","$34,469,210","$8,000,000","$58,469,210",R,7.3,"131,836"
https://www.imdb.com/title/tt0295700/,Wrong Turn,2003,['Horror'],"$15,418,790","$12,600,000","$28,650,575",R,6.1,"106,084"
https://www.imdb.com/title/tt0172156/,Bad Boys II,2003,"['Action', 'Comedy', 'Crime', 'Thriller']","$138,608,444","$130,000,000","$273,339,556",R,6.6,"225,928"
https://www.imdb.com/title/tt0302886/,Old School,2003,['Comedy'],"$75,585,093","$24,000,000","$87,135,520",R,7.1,"210,712"
https://www.imdb.com/title/tt0353969/,Memories of Murder,2003,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","$15,357","$2,800,000","$1,311,603",,8.1,"125,246"
https://www.imdb.com/title/tt0309698/,Identity,2003,"['Mystery', 'Thriller']","$52,159,536","$28,000,000","$90,259,536",R,7.3,"220,992"
https://www.imdb.com/title/tt0316396/,Peter Pan,2003,"['Adventure', 'Family', 'Fantasy', 'Romance']","$48,462,608","$100,000,000","$121,975,011",PG,6.8,"64,824"
https://www.imdb.com/title/tt0181852/,Terminator 3: Rise of the Machines,2003,"['Action', 'Sci-Fi']","$150,371,112","$200,000,000","$433,371,112",R,6.3,"369,917"
https://www.imdb.com/title/tt0159365/,Cold Mountain,2003,"['Adventure', 'Drama', 'History', 'Romance', 'War']","$95,636,509","$79,000,000","$173,013,509",R,7.2,"137,389"
https://www.imdb.com/title/tt0276919/,Dogville,2003,"['Crime', 'Drama']","$1,535,286","$10,000,000","$16,689,283",R,8.0,"134,073"
https://www.imdb.com/title/tt0286716/,Hulk,2003,"['Action', 'Sci-Fi']","$132,177,234","$137,000,000","$245,285,165",PG-13,5.6,"247,764"
https://www.imdb.com/title/tt0311113/,Master and Commander: The Far Side of the World,2003,"['Action', 'Adventure', 'Drama', 'History', 'War']","$93,927,920","$150,000,000","$211,622,535",PG-13,7.4,"197,038"
https://www.imdb.com/title/tt0349205/,Cheaper by the Dozen,2003,"['Comedy', 'Family']","$138,614,544","$40,000,000","$190,538,630",PG,5.9,"91,701"
https://www.imdb.com/title/tt0328538/,Thirteen,2003,['Drama'],"$4,601,043","$2,000,000","$10,128,960",R,6.8,"78,232"
https://www.imdb.com/title/tt0329101/,Freddy vs. Jason,2003,"['Action', 'Horror']","$82,622,655","$30,000,000","$116,632,628",R,5.7,"108,034"
https://www.imdb.com/title/tt0314353/,Tears of the Sun,2003,"['Action', 'Drama', 'Thriller', 'War']","$43,734,876","$75,000,000","$86,468,162",R,6.6,"110,771"
https://www.imdb.com/title/tt0286788/,What a Girl Wants,2003,"['Comedy', 'Drama', 'Family', 'Romance']","$36,105,433","$25,000,000","$50,732,139",PG,5.8,"58,056"
https://www.imdb.com/title/tt0327137/,Secondhand Lions,2003,"['Comedy', 'Drama', 'Family']","$42,070,939","$30,000,000","$48,260,279",PG,7.5,"51,050"
https://www.imdb.com/title/tt0298814/,The Core,2003,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']","$31,186,896","$60,000,000","$73,498,611",PG-13,5.5,"91,059"
https://www.imdb.com/title/tt0312528/,The Cat in the Hat,2003,"['Adventure', 'Comedy', 'Family', 'Fantasy']","$101,149,285","$109,000,000","$133,960,541",PG,3.9,"50,312"
https://www.imdb.com/title/tt0328880/,Brother Bear,2003,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","$85,336,277","$128,000,000","$250,397,798",,6.8,"93,506"
https://www.imdb.com/title/tt0251127/,How to Lose a Guy in 10 Days,2003,"['Comedy', 'Romance']","$105,813,373","$50,000,000","$177,502,387",PG-13,6.4,"203,300"
https://www.imdb.com/title/tt0138524/,Intolerable Cruelty,2003,"['Comedy', 'Crime', 'Romance']","$35,327,628","$60,000,000","$120,801,243",PG-13,6.2,"89,307"
